JNb4nWexD0I,0,1.14999999999998,0
JNb4nWexD0I,1.14999999999998,2.20000000000005,1
JNb4nWexD0I,2.20000000000005,2.65999999999997,1
JNb4nWexD0I,2.65999999999997,4.78999999999996,0
JNb4nWexD0I,4.78999999999996,5.39999999999998,1
JNb4nWexD0I,5.39999999999998,5.41999999999996,0
JNb4nWexD0I,5.41999999999996,5.44000000000005,1
JNb4nWexD0I,5.44000000000005,11.66,0
JNb4nWexD0I,11.66,12.39,1
JNb4nWexD0I,12.39,27.64,0
JNb4nWexD0I,27.64,31.35,1
JNb4nWexD0I,31.35,35.2,0
JNb4nWexD0I,35.2,36.3,1
JNb4nWexD0I,36.3,37.35,0
JNb4nWexD0I,37.35,38,1
JNb4nWexD0I,38,40.52,0
JNb4nWexD0I,40.52,41.51,1
JNb4nWexD0I,41.51,48.67,0
JNb4nWexD0I,48.67,49.15,1
JNb4nWexD0I,49.15,52,0
JNb4nWexD0I,52,53.79,1
JNb4nWexD0I,53.79,57.66,0
JNb4nWexD0I,57.66,59.59,1
JNb4nWexD0I,59.59,60.34,0
JNb4nWexD0I,60.34,60.79,1
JNb4nWexD0I,60.79,62.08,0
JNb4nWexD0I,62.08,62.55,1
JNb4nWexD0I,62.55,63.98,1
JNb4nWexD0I,63.98,64.91,0
JNb4nWexD0I,64.91,65.4400000000001,1
JNb4nWexD0I,65.4400000000001,66.55,0
JNb4nWexD0I,66.55,67.03,1
JNb4nWexD0I,67.03,67.91,0
JNb4nWexD0I,67.91,68.63,1
JNb4nWexD0I,68.63,70.66,0
JNb4nWexD0I,70.66,72.35,1
JNb4nWexD0I,72.35,73.59,0
JNb4nWexD0I,73.59,75.11,1
JNb4nWexD0I,75.11,76.28,0
JNb4nWexD0I,76.28,77.79,1
JNb4nWexD0I,77.79,78.84,0
JNb4nWexD0I,78.84,79.52,1
JNb4nWexD0I,79.52,81.96,0
JNb4nWexD0I,81.96,83.67,1
JNb4nWexD0I,83.67,85.11,0
JNb4nWexD0I,85.11,88.4,1
JNb4nWexD0I,88.4,89.4400000000001,0
JNb4nWexD0I,89.4400000000001,91.67,1
JNb4nWexD0I,91.67,92.71,0
JNb4nWexD0I,92.71,95.75,1
JNb4nWexD0I,95.75,103,0
JNb4nWexD0I,103,103.78,1
JNb4nWexD0I,103.78,106.79,0
JNb4nWexD0I,106.79,107.66,1
JNb4nWexD0I,107.66,110.08,0
JNb4nWexD0I,110.08,111.47,1
JNb4nWexD0I,111.47,112.28,0
JNb4nWexD0I,112.28,113.79,1
JNb4nWexD0I,113.79,115.44,0
JNb4nWexD0I,115.44,116.96,1
JNb4nWexD0I,116.96,118.79,0
JNb4nWexD0I,118.79,120.55,1
JNb4nWexD0I,120.55,122.71,0
JNb4nWexD0I,122.71,123.84,1
JNb4nWexD0I,123.84,125.34,0
JNb4nWexD0I,125.34,129.94,1
JNb4nWexD0I,129.94,132.23,0
JNb4nWexD0I,132.23,132.71,1
JNb4nWexD0I,132.71,137.04,0
JNb4nWexD0I,137.04,138.43,1
JNb4nWexD0I,138.43,143.04,0
JNb4nWexD0I,143.04,143.76,1
JNb4nWexD0I,143.76,148.15,0
JNb4nWexD0I,148.15,148.64,1
JNb4nWexD0I,148.64,153.88,0
JNb4nWexD0I,153.88,154.8,1
JNb4nWexD0I,154.8,155.52,0
JNb4nWexD0I,155.52,156.18,1
JNb4nWexD0I,156.18,173.11,0
JNb4nWexD0I,173.11,174.91,1
JNb4nWexD0I,174.91,176.35,0
JNb4nWexD0I,176.35,179.31,1
JNb4nWexD0I,179.31,180,0
JNb4nWexD0I,180,192.95,1
JNb4nWexD0I,192.95,194.18,0
JNb4nWexD0I,194.18,194.88,1
JNb4nWexD0I,194.88,200.31,0
JNb4nWexD0I,200.31,201.04,1
JNb4nWexD0I,201.04,202.19,0
JNb4nWexD0I,202.19,224.04,1
JNb4nWexD0I,224.04,225.71,0
JNb4nWexD0I,225.71,230.31,1
JNb4nWexD0I,230.31,231.31,0
JNb4nWexD0I,231.31,240,1
JNb4nWexD0I,240,240.83,1
JNb4nWexD0I,240.83,241.82,0
JNb4nWexD0I,241.82,245.52,1
JNb4nWexD0I,245.52,246.76,0
JNb4nWexD0I,246.76,257.04,1
JNb4nWexD0I,257.04,258.64,0
JNb4nWexD0I,258.64,272.47,1
JNb4nWexD0I,272.47,274.92,0
JNb4nWexD0I,274.92,278.43,1
JNb4nWexD0I,278.43,279.76,0
JNb4nWexD0I,279.76,282.19,1
JNb4nWexD0I,282.19,283.06,0
JNb4nWexD0I,283.06,292,1
JNb4nWexD0I,292,293.11,0
JNb4nWexD0I,293.11,296.07,1
JNb4nWexD0I,296.07,296.94,0
JNb4nWexD0I,296.94,297.28,1
JNb4nWexD0I,297.28,298.47,0
JNb4nWexD0I,298.47,300,1
JNb4nWexD0I,300,300.35,0
JNb4nWexD0I,300.35,301.52,1
JNb4nWexD0I,301.52,302.59,0
JNb4nWexD0I,302.59,307.88,1
JNb4nWexD0I,307.88,308.43,0
JNb4nWexD0I,308.43,309.43,1
JNb4nWexD0I,309.43,312.27,0
JNb4nWexD0I,312.27,312.76,1
JNb4nWexD0I,312.76,314.56,0
JNb4nWexD0I,314.56,315.04,1
JNb4nWexD0I,315.04,315.4,1
JNb4nWexD0I,315.4,318.43,0
JNb4nWexD0I,318.43,318.95,1
JNb4nWexD0I,318.95,321.04,0
JNb4nWexD0I,321.04,321.71,1
JNb4nWexD0I,321.71,323.31,0
JNb4nWexD0I,323.31,323.79,1
JNb4nWexD0I,323.79,325.71,0
JNb4nWexD0I,325.71,327.31,1
JNb4nWexD0I,327.31,328.68,0
JNb4nWexD0I,328.68,330.11,1
JNb4nWexD0I,330.11,333.28,0
JNb4nWexD0I,333.28,333.79,1
JNb4nWexD0I,333.79,334.23,1
JNb4nWexD0I,334.23,337.31,0
JNb4nWexD0I,337.31,341.04,1
JNb4nWexD0I,341.04,343.52,1
JNb4nWexD0I,343.52,344.07,1
JNb4nWexD0I,344.07,350.56,0
JNb4nWexD0I,350.56,353.86,1
JNb4nWexD0I,353.86,356.4,0
JNb4nWexD0I,356.4,369.95,1
JNb4nWexD0I,369.95,372.43,0
JNb4nWexD0I,372.43,372.94,1
JNb4nWexD0I,372.94,376.16,0
JNb4nWexD0I,376.16,376.52,1
JNb4nWexD0I,376.52,377.39,1
JNb4nWexD0I,377.39,379.8,0
JNb4nWexD0I,379.8,381.47,1
JNb4nWexD0I,381.47,383.28,0
JNb4nWexD0I,383.28,384.83,1
JNb4nWexD0I,384.83,388.56,0
JNb4nWexD0I,388.56,389.23,1
JNb4nWexD0I,389.23,389.64,1
JNb4nWexD0I,389.64,391.35,0
JNb4nWexD0I,391.35,399.47,1
JNb4nWexD0I,399.47,400.47,0
JNb4nWexD0I,400.47,404.76,1
JNb4nWexD0I,404.76,412.31,0
JNb4nWexD0I,412.31,416.34,1
JNb4nWexD0I,416.34,417.06,0
JNb4nWexD0I,417.06,418.59,1
JNb4nWexD0I,418.59,420,0
JNb4nWexD0I,420,427.27,1
JNb4nWexD0I,427.27,428.7,0
JNb4nWexD0I,428.7,429.34,1
JNb4nWexD0I,429.34,431.52,0
JNb4nWexD0I,431.52,433.19,1
JNb4nWexD0I,433.19,434.19,0
JNb4nWexD0I,434.19,437.47,1
JNb4nWexD0I,437.47,438.52,0
JNb4nWexD0I,438.52,439.47,1
JNb4nWexD0I,439.47,444.43,1
JNb4nWexD0I,444.43,445.59,0
JNb4nWexD0I,445.59,449.18,1
JNb4nWexD0I,449.18,450.35,0
JNb4nWexD0I,450.35,451.91,1
JNb4nWexD0I,451.91,453.1,0
JNb4nWexD0I,453.1,455.23,1
JNb4nWexD0I,455.23,456.76,0
JNb4nWexD0I,456.76,457.98,1
JNb4nWexD0I,457.98,460.11,0
JNb4nWexD0I,460.11,460.51,1
JNb4nWexD0I,460.51,462.95,1
JNb4nWexD0I,462.95,463.92,0
JNb4nWexD0I,463.92,464.83,1
JNb4nWexD0I,464.83,466.31,0
JNb4nWexD0I,466.31,467.31,1
JNb4nWexD0I,467.31,488.88,0
JNb4nWexD0I,488.88,489.59,1
JNb4nWexD0I,489.59,490.7,0
JNb4nWexD0I,490.7,491.64,1
JNb4nWexD0I,491.64,494.15,1
JNb4nWexD0I,494.15,494.92,0
JNb4nWexD0I,494.92,496,1
JNb4nWexD0I,496,498.07,0
JNb4nWexD0I,498.07,505.55,1
JNb4nWexD0I,505.55,506.67,0
JNb4nWexD0I,506.67,521.95,1
JNb4nWexD0I,521.95,523.04,0
JNb4nWexD0I,523.04,523.67,1
JNb4nWexD0I,523.67,529.07,0
JNb4nWexD0I,529.07,530.1,1
JNb4nWexD0I,530.1,531.64,0
JNb4nWexD0I,531.64,532.16,1
JNb4nWexD0I,532.16,534.51,0
JNb4nWexD0I,534.51,537.43,1
JNb4nWexD0I,537.43,541.92,0
JNb4nWexD0I,541.92,542.71,1
JNb4nWexD0I,542.71,543.59,0
JNb4nWexD0I,543.59,544.94,1
JNb4nWexD0I,544.94,546.06,0
JNb4nWexD0I,546.06,546.63,1
JNb4nWexD0I,546.63,548.55,0
JNb4nWexD0I,548.55,552.31,1
JNb4nWexD0I,552.31,552.64,1
JNb4nWexD0I,552.64,555.95,0
JNb4nWexD0I,555.95,557.07,1
JNb4nWexD0I,557.07,561.16,0
JNb4nWexD0I,561.16,564.56,1
JNb4nWexD0I,564.56,565.4,0
JNb4nWexD0I,565.4,568.52,1
JNb4nWexD0I,568.52,570.64,0
JNb4nWexD0I,570.64,572.35,1
JNb4nWexD0I,572.35,575.55,0
JNb4nWexD0I,575.55,577.51,1
JNb4nWexD0I,577.51,578.43,0
JNb4nWexD0I,578.43,579.43,1
JNb4nWexD0I,579.43,581.76,0
JNb4nWexD0I,581.76,583.04,1
JNb4nWexD0I,583.04,583.52,0
JNb4nWexD0I,583.52,585.92,1
JNb4nWexD0I,585.92,587.31,0
JNb4nWexD0I,587.31,595.23,1
JNb4nWexD0I,595.23,596.52,0
JNb4nWexD0I,596.52,598.56,1
JNb4nWexD0I,598.56,601.79,0
JNb4nWexD0I,601.79,603.11,1
JNb4nWexD0I,603.11,607.27,0
JNb4nWexD0I,607.27,609.27,1
JNb4nWexD0I,609.27,610.86,0
JNb4nWexD0I,610.86,621.28,1
JNb4nWexD0I,621.28,623.47,0
JNb4nWexD0I,623.47,628.83,1
JNb4nWexD0I,628.83,630.16,0
JNb4nWexD0I,630.16,632.04,1
JNb4nWexD0I,632.04,634.11,0
JNb4nWexD0I,634.11,635.22,1
JNb4nWexD0I,635.22,636.79,0
JNb4nWexD0I,636.79,638.68,1
JNb4nWexD0I,638.68,639.83,0
JNb4nWexD0I,639.83,640.83,1
JNb4nWexD0I,640.83,641.64,0
JNb4nWexD0I,641.64,647.68,1
JNb4nWexD0I,647.68,648.95,0
JNb4nWexD0I,648.95,650.04,1
JNb4nWexD0I,650.04,652.11,0
JNb4nWexD0I,652.11,658.31,1
JNb4nWexD0I,658.31,660,0
JNb4nWexD0I,660,660.76,1
JNb4nWexD0I,660.76,665.07,0
JNb4nWexD0I,665.07,665.64,1
JNb4nWexD0I,665.64,668.43,0
JNb4nWexD0I,668.43,670.35,1
JNb4nWexD0I,670.35,673.94,0
JNb4nWexD0I,673.94,674.4,1
JNb4nWexD0I,674.4,676.68,0
JNb4nWexD0I,676.68,677.98,1
JNb4nWexD0I,677.98,679.76,0
JNb4nWexD0I,679.76,681.68,1
JNb4nWexD0I,681.68,682.58,0
JNb4nWexD0I,682.58,685.04,1
JNb4nWexD0I,685.04,686.8,0
